human_ensembl,mouse_ensembl,human_symbol_original,human_symbol_hgnc,mouse_symbol,hgnc_resolved,protein_coding_hgnc,present_archs4_human,present_archs4_mouse,expressed_tcga,expressed_tcga_exact_old_symbol,expressed_osdr,has_human_exon_length,has_mouse_exon_length,in_current_vocab,unique_pair_after_hgnc,eligible_reconciled,eligible_with_exact_tcga_symbol,training_ready
ENSG00000164306,ENSMUSG00000038225,PRIMPOL,PRIMPOL,Primpol,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000132356,ENSMUSG00000050697,PRKAA1,PRKAA1,Prkaa1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000162409,ENSMUSG00000028518,PRKAA2,PRKAA2,Prkaa2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000111725,ENSMUSG00000029513,PRKAB1,PRKAB1,Prkab1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000131791,ENSMUSG00000038205,PRKAB2,PRKAB2,Prkab2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000072062,ENSMUSG00000005469,PRKACA,PRKACA,Prkaca,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000142875,ENSMUSG00000005034,PRKACB,PRKACB,Prkacb,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000181929,ENSMUSG00000067713,PRKAG1,PRKAG1,Prkag1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000106617,ENSMUSG00000028944,PRKAG2,PRKAG2,Prkag2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115592,ENSMUSG00000006542,PRKAG3,PRKAG3,Prkag3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000108946,ENSMUSG00000020612,PRKAR1A,PRKAR1A,Prkar1a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000188191,ENSMUSG00000025855,PRKAR1B,PRKAR1B,Prkar1b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000114302,ENSMUSG00000032601,PRKAR2A,PRKAR2A,Prkar2a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000005249,ENSMUSG00000002997,PRKAR2B,PRKAR2B,Prkar2b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154229,ENSMUSG00000050965,PRKCA,PRKCA,Prkca,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166501,ENSMUSG00000052889,PRKCB,PRKCB,Prkcb,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163932,ENSMUSG00000021948,PRKCD,PRKCD,Prkcd,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000171132,ENSMUSG00000045038,PRKCE,PRKCE,Prkce,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126583,ENSMUSG00000078816,PRKCG,PRKCG,Prkcg,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000027075,ENSMUSG00000021108,PRKCH,PRKCH,Prkch,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163558,ENSMUSG00000037643,PRKCI,PRKCI,Prkci,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000065675,ENSMUSG00000026778,PRKCQ,PRKCQ,Prkcq,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000130175,ENSMUSG00000003402,PRKCSH,PRKCSH,Prkcsh,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000067606,ENSMUSG00000029053,PRKCZ,PRKCZ,Prkcz,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184304,ENSMUSG00000002688,PRKD1,PRKD1,Prkd1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105287,ENSMUSG00000041187,PRKD2,PRKD2,Prkd2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115825,ENSMUSG00000024070,PRKD3,PRKD3,Prkd3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000253729,ENSMUSG00000022672,PRKDC,PRKDC,Prkdc,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185532,ENSMUSG00000052920,PRKG1,PRKG1,Prkg1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000138669,ENSMUSG00000029334,PRKG2,PRKG2,Prkg2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185345,ENSMUSG00000023826,PRKN,PRKN,Prkn,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000180228,ENSMUSG00000002731,PRKRA,PRKRA,Prkra,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000128563,ENSMUSG00000039737,PRKRIP1,PRKRIP1,Prkrip1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000183943,ENSMUSG00000035725,PRKX,PRKX,Prkx,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000071677,ENSMUSG00000090550,PRLH,PRLH,Prlh,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000119973,ENSMUSG00000045052,PRLHR,PRLHR,Prlhr,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000113494,ENSMUSG00000005268,PRLR,PRLR,Prlr,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000122304,ENSMUSG00000038015,PRM2,PRM2,Prm2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000178257,ENSMUSG00000050058,PRM3,PRM3,Prm3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126457,ENSMUSG00000109324,PRMT1,PRMT1,Prmt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000160310,ENSMUSG00000020230,PRMT2,PRMT2,Prmt2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167173,ENSMUSG00000032300,C15ORF39,PRMT2IP,1700017B05Rik,True,True,True,True,True,True,True,True,True,False,True,True,True,True
ENSG00000185238,ENSMUSG00000030505,PRMT3,PRMT3,Prmt3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100462,ENSMUSG00000023110,PRMT5,PRMT5,Prmt5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000198890,ENSMUSG00000049300,PRMT6,PRMT6,Prmt6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000132600,ENSMUSG00000060098,PRMT7,PRMT7,Prmt7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000111218,ENSMUSG00000030350,PRMT8,PRMT8,Prmt8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164169,ENSMUSG00000037134,PRMT9,PRMT9,Prmt9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000171864,ENSMUSG00000027338,PRND,PRND,Prnd,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000171867,ENSMUSG00000079037,PRNP,PRNP,Prnp,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000228672,ENSMUSG00000073600,PROB1,PROB1,Prob1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101000,ENSMUSG00000027611,PROCR,PROCR,Procr,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000250799,ENSMUSG00000036892,PRODH2,PRODH2,Prodh2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143125,ENSMUSG00000070368,PROK1,PROK1,Prok1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163421,ENSMUSG00000030069,PROK2,PROK2,Prok2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101292,ENSMUSG00000050558,PROKR2,PROKR2,Prokr2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000007062,ENSMUSG00000029086,PROM1,PROM1,Prom1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000155066,ENSMUSG00000027376,PROM2,PROM2,Prom2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000175325,ENSMUSG00000044542,PROP1,PROP1,Prop1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100890,ENSMUSG00000021023,PRORP,PRORP,Prorp,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000184500,ENSMUSG00000022912,PROS1,PROS1,Pros1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000120685,ENSMUSG00000049504,PROSER1,PROSER1,Proser1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000148426,ENSMUSG00000045319,PROSER2,PROSER2,Proser2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167595,ENSMUSG00000036864,PROSER3,PROSER3,Proser3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000117707,ENSMUSG00000010175,PROX1,PROX1,Prox1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000119608,ENSMUSG00000042320,PROX2,PROX2,Prox2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126231,ENSMUSG00000031445,PROZ,PROZ,Proz,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000112739,ENSMUSG00000021413,PRP4K,PRP4K,Prpf4b,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000165630,ENSMUSG00000039449,PRPF18,PRPF18,Prpf18,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000110107,ENSMUSG00000024735,PRPF19,PRPF19,Prpf19,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000117360,ENSMUSG00000015748,PRPF3,PRPF3,Prpf3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105618,ENSMUSG00000008373,PRPF31,PRPF31,Prpf31,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134748,ENSMUSG00000063800,PRPF38A,PRPF38A,Prpf38a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185246,ENSMUSG00000035597,PRPF39,PRPF39,Prpf39,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000136875,ENSMUSG00000066148,PRPF4,PRPF4,Prpf4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196504,ENSMUSG00000061136,PRPF40A,PRPF40A,Prpf40a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000110844,ENSMUSG00000023007,PRPF40B,PRPF40B,Prpf40b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101161,ENSMUSG00000002455,PRPF6,PRPF6,Prpf6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000174231,ENSMUSG00000020850,PRPF8,PRPF8,Prpf8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135406,ENSMUSG00000023484,PRPH,PRPH,Prph,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000112619,ENSMUSG00000023978,PRPH2,PRPH2,Prph2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000147224,ENSMUSG00000031432,PRPS1,PRPS1,Prps1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000229937,ENSMUSG00000092305,PRPS1L1,PRPS1L1,Prps1l1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101911,ENSMUSG00000025742,PRPS2,PRPS2,Prps2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000161542,ENSMUSG00000015869,PRPSAP1,PRPSAP1,Prpsap1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000141127,ENSMUSG00000020528,PRPSAP2,PRPSAP2,Prpsap2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000068489,ENSMUSG00000020493,PRR11,PRR11,Prr11,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126464,ENSMUSG00000046574,PRR12,PRR12,Prr12,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156858,ENSMUSG00000030822,PRR14,PRR14,Prr14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000183530,ENSMUSG00000054280,PRR14L,PRR14L,Prr14l,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000176532,ENSMUSG00000045725,PRR15,PRR15,Prr15,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167183,ENSMUSG00000047040,PRR15L,PRR15L,Prr15l,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184838,ENSMUSG00000073565,PRR16,PRR16,Prr16,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000176381,ENSMUSG00000055945,PRR18,PRR18,Prr18,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000188368,ENSMUSG00000058741,PRR19,PRR19,Prr19,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000212123,ENSMUSG00000090273,PRR22,PRR22,Prr22,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000204576,ENSMUSG00000038500,PRR3,PRR3,Prr3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000186143,ENSMUSG00000042888,PRR30,PRR30,Prr30,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000183631,ENSMUSG00000037086,PRR32,PRR32,Prr32,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000161992,ENSMUSG00000025727,PRR35,PRR35,Prr35,True,True,True,True,True,True,True,True,True,False,True,True,True,True
ENSG00000186654,ENSMUSG00000036106,PRR5,PRR5,Prr5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135362,ENSMUSG00000032841,PRR5L,PRR5L,Prr5l,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000131188,ENSMUSG00000034686,PRR7,PRR7,Prr7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000203783,ENSMUSG00000056270,PRR9,PRR9,Prr9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164244,ENSMUSG00000024594,PRRC1,PRRC1,Prrc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000204469,ENSMUSG00000024393,PRRC2A,PRRC2A,Prrc2a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000288701,ENSMUSG00000039262,PRRC2B,PRRC2B,Prrc2b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000117523,ENSMUSG00000040225,PRRC2C,PRRC2C,Prrc2c,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000130962,ENSMUSG00000047996,PRRG1,PRRG1,Prrg1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126460,ENSMUSG00000007837,PRRG2,PRRG2,Prrg2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000130032,ENSMUSG00000033361,PRRG3,PRRG3,Prrg3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135378,ENSMUSG00000027171,PRRG4,PRRG4,Prrg4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000204314,ENSMUSG00000015476,PRRT1,PRRT1,Prrt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167371,ENSMUSG00000045114,PRRT2,PRRT2,Prrt2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163704,ENSMUSG00000045009,PRRT3,PRRT3,Prrt3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000224940,ENSMUSG00000079654,PRRT4,PRRT4,Prrt4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000116132,ENSMUSG00000026586,PRRX1,PRRX1,Prrx1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167157,ENSMUSG00000039476,PRRX2,PRRX2,Prrx2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164099,ENSMUSG00000027978,PRSS12,PRSS12,Prss12,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000112812,ENSMUSG00000006179,PRSS16,PRSS16,Prss16,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000005001,ENSMUSG00000045027,PRSS22,PRSS22,Prss22,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000150687,ENSMUSG00000039405,PRSS23,PRSS23,Prss23,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000172382,ENSMUSG00000050762,PRSS27,PRSS27,Prss27,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000103355,ENSMUSG00000049620,PRSS33,PRSS33,Prss33,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000146250,ENSMUSG00000033491,PRSS35,PRSS35,Prss35,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000178226,ENSMUSG00000070371,PRSS36,PRSS36,Prss36,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000165076,ENSMUSG00000029909,PRSS37,PRSS37,Prss37,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185888,ENSMUSG00000049291,PRSS38,PRSS38,Prss38,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000189099,ENSMUSG00000049013,PRSS48,PRSS48,Prss48,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000283706,ENSMUSG00000048752,PRSS50,PRSS50,Prss50,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000151006,ENSMUSG00000044139,PRSS53,PRSS53,Prss53,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000103023,ENSMUSG00000048400,PRSS54,PRSS54,Prss54,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184647,ENSMUSG00000034623,PRSS55,PRSS55,Prss55,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000237412,ENSMUSG00000036480,PRSS56,PRSS56,Prss56,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185198,ENSMUSG00000020323,PRSS57,PRSS57,Prss57,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000258223,ENSMUSG00000051936,PRSS58,PRSS58,Prss58,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000052344,ENSMUSG00000030800,PRSS8,PRSS8,Prss8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166450,ENSMUSG00000036030,PRTG,PRTG,Prtg,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196415,ENSMUSG00000057729,PRTN3,PRTN3,Prtn3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143363,ENSMUSG00000015711,PRUNE1,PRUNE1,Prune1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000106772,ENSMUSG00000039126,PRUNE2,PRUNE2,Prune2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105227,ENSMUSG00000053198,PRX,PRX,Prx,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000122378,ENSMUSG00000021792,PRXL2A,PRXL2A,Prxl2a,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000157870,ENSMUSG00000029059,PRXL2B,PRXL2B,Prxl2b,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000158122,ENSMUSG00000021482,PRXL2C,PRXL2C,Prxl2c,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000197746,ENSMUSG00000004207,PSAP,PSAP,Psap,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000178597,ENSMUSG00000043430,PSAPL1,PSAPL1,Psapl1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135069,ENSMUSG00000024640,PSAT1,PSAT1,Psat1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000167653,ENSMUSG00000022598,PSCA,PSCA,Psca,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000059915,ENSMUSG00000037126,PSD,PSD,Psd,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000146005,ENSMUSG00000024347,PSD2,PSD2,Psd2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156011,ENSMUSG00000030465,PSD3,PSD3,Psd3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000125637,ENSMUSG00000026979,PSD4,PSD4,Psd4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000080815,ENSMUSG00000019969,PSEN1,PSEN1,Psen1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143801,ENSMUSG00000010609,PSEN2,PSEN2,Psen2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000205155,ENSMUSG00000036835,PSENEN,PSENEN,Psenen,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164985,ENSMUSG00000028484,PSIP1,PSIP1,Psip1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000159792,ENSMUSG00000048310,PSKH1,PSKH1,Pskh1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000129084,ENSMUSG00000030751,PSMA1,PSMA1,Psma1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000106588,ENSMUSG00000015671,PSMA2,PSMA2,Psma2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100567,ENSMUSG00000060073,PSMA3,PSMA3,Psma3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000041357,ENSMUSG00000032301,PSMA4,PSMA4,Psma4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143106,ENSMUSG00000068749,PSMA5,PSMA5,Psma5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100902,ENSMUSG00000021024,PSMA6,PSMA6,Psma6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101182,ENSMUSG00000027566,PSMA7,PSMA7,Psma7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154611,ENSMUSG00000036743,PSMA8,PSMA8,Psma8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000008018,ENSMUSG00000014769,PSMB1,PSMB1,Psmb1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000205220,ENSMUSG00000031897,PSMB10,PSMB10,Psmb10,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000222028,ENSMUSG00000072423,PSMB11,PSMB11,Psmb11,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000126067,ENSMUSG00000028837,PSMB2,PSMB2,Psmb2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000277791,ENSMUSG00000069744,PSMB3,PSMB3,Psmb3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000159377,ENSMUSG00000005779,PSMB4,PSMB4,Psmb4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100804,ENSMUSG00000022193,PSMB5,PSMB5,Psmb5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000142507,ENSMUSG00000018286,PSMB6,PSMB6,Psmb6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000136930,ENSMUSG00000026750,PSMB7,PSMB7,Psmb7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000204264,ENSMUSG00000024338,PSMB8,PSMB8,Psmb8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000240065,ENSMUSG00000096727,PSMB9,PSMB9,Psmb9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100764,ENSMUSG00000021178,PSMC1,PSMC1,Psmc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000161057,ENSMUSG00000028932,PSMC2,PSMC2,Psmc2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000165916,ENSMUSG00000002102,PSMC3,PSMC3,Psmc3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000131470,ENSMUSG00000019303,PSMC3IP,PSMC3IP,Psmc3ip,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000013275,ENSMUSG00000030603,PSMC4,PSMC4,Psmc4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000087191,ENSMUSG00000020708,PSMC5,PSMC5,Psmc5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000100519,ENSMUSG00000021832,PSMC6,PSMC6,Psmc6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173692,ENSMUSG00000026229,PSMD1,PSMD1,Psmd1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101843,ENSMUSG00000031429,PSMD10,PSMD10,Psmd10,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000108671,ENSMUSG00000017428,PSMD11,PSMD11,Psmd11,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000197170,ENSMUSG00000020720,PSMD12,PSMD12,Psmd12,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185627,ENSMUSG00000025487,PSMD13,PSMD13,Psmd13,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115233,ENSMUSG00000026914,PSMD14,PSMD14,Psmd14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000175166,ENSMUSG00000006998,PSMD2,PSMD2,Psmd2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000108344,ENSMUSG00000017221,PSMD3,PSMD3,Psmd3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000159352,ENSMUSG00000005625,PSMD4,PSMD4,Psmd4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000095261,ENSMUSG00000026869,PSMD5,PSMD5,Psmd5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163636,ENSMUSG00000021737,PSMD6,PSMD6,Psmd6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000103035,ENSMUSG00000039067,PSMD7,PSMD7,Psmd7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000099341,ENSMUSG00000030591,PSMD8,PSMD8,Psmd8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000110801,ENSMUSG00000029440,PSMD9,PSMD9,Psmd9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000092010,ENSMUSG00000022216,PSME1,PSME1,Psme1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000131467,ENSMUSG00000078652,PSME3,PSME3,Psme3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000172775,ENSMUSG00000031774,PSME3IP1,PSME3IP1,Psme3ip1,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000068878,ENSMUSG00000040850,PSME4,PSME4,Psme4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000125818,ENSMUSG00000032869,PSMF1,PSMF1,Psmf1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000183527,ENSMUSG00000022913,PSMG1,PSMG1,Psmg1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000128789,ENSMUSG00000024537,PSMG2,PSMG2,Psmg2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000157778,ENSMUSG00000029551,PSMG3,PSMG3,Psmg3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000180822,ENSMUSG00000071451,PSMG4,PSMG4,Psmg4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
